id,case_title,source_pdf,source_folder,source_school,source_year,page_start,page_end,page_count,output_pdf_path,extraction_confidence,detection_method,needs_manual_review,industry,case_type,difficulty_overall,difficulty_quant,difficulty_qual,interviewer_style,prompt_excerpt,matched_toc_title,matched_start_page_text,matched_patterns,confidence_notes,review_flags
0982157d-4a53-4af4-8b7b-619ba8591e41,Practice Case 11 (Hospital),Booth/Harvard 2002.pdf,Booth,booth,2002,59,61,3,cases/Booth/Harvard 2002/practice-case-11-hospital.pdf,1.0,manual_override_harvard_2002,False,Healthcare,Profitability,,,,,"Our client is a 350-bed hospital in a mid-size city. The organization has historically exhibited strong financial performance, and had a 1-3% operating gain 
each year for the last five years. However, they are projecting a $12 million operating loss this year, and expect this situation to worsen in",Practice Case 11 (Hospital),,manual_ground_truth_index,Printed pages 55–57; PDF offset +4.,
8f82751f-2924-448a-a08e-b09bc7d5b96b,Practice Case 12 (E-Grocery),Booth/Harvard 2002.pdf,Booth,booth,2002,62,64,3,cases/Booth/Harvard 2002/practice-case-12-e-grocery.pdf,1.0,manual_override_harvard_2002,False,Retail / CPG,Market Entry,,,,,"The client is a grocery store chain that is considering whether or not they should enter the emerging Internet-based grocery shopping/delivery market in the 
Boston area. This regional chain is currently one of the leaders in the traditional grocery store market in northern New England. 
 
In their",Practice Case 12 (E-Grocery),,manual_ground_truth_index,Printed pages 58–60; PDF offset +4.,
4c5df8cb-0460-4c61-ab35-fbfa08c28cde,Practice Case 13 (Formula Producer),Booth/Harvard 2002.pdf,Booth,booth,2002,65,67,3,cases/Booth/Harvard 2002/practice-case-13-formula-producer.pdf,1.0,manual_override_harvard_2002,False,Retail / CPG,Profitability,,,,,"The client is a manufacturer and distributor of infant formula. They sell their product nationwide, and are in the middle of the pack in terms of market 
share.  They are currently trying to boost their market share while maintaining profitability.   
 
There is a government welfare program called W",Practice Case 13 (Formula Producer),,manual_ground_truth_index,Printed pages 61–63; PDF offset +4.,
ee36fdd0-17c9-45e0-9017-333fed744892,Practice Case 14 (Pharmaceutical Company),Booth/Harvard 2002.pdf,Booth,booth,2002,68,73,6,cases/Booth/Harvard 2002/practice-case-14-pharmaceutical-company.pdf,1.0,manual_override_harvard_2002,False,Healthcare,Profitability,,,,,,Practice Case 14 (Pharmaceutical Company),,manual_ground_truth_index,Printed pages 64–69; PDF offset +4.,
650201ab-88c0-4e09-a170-253d6c1ba73a,Practice Case 15 (Scotch Manufacturer),Booth/Harvard 2002.pdf,Booth,booth,2002,74,82,9,cases/Booth/Harvard 2002/practice-case-15-scotch-manufacturer.pdf,1.0,manual_override_harvard_2002,False,,Profitability,,,,,"We have been contacted by a large distilled spirits manufacturing and marketing company to develop a new strategy for one of their brands. 
 
Before getting into the details on this particular case, how would you define strategy? 
• 
Participation 
o Geography 
o Customer 
o High-Level Product Segme",Practice Case 15 (Scotch Manufacturer),,manual_ground_truth_index,Printed pages 70–78; PDF offset +4.; industry not extracted,
2f40ffaa-60de-4c69-83b1-4ca0643dbc85,Practice Case 16 (Regional Jet Corporation),Booth/Harvard 2002.pdf,Booth,booth,2002,83,90,8,cases/Booth/Harvard 2002/practice-case-16-regional-jet-corporation.pdf,1.0,manual_override_harvard_2002,False,,Profitability,,,,,,Practice Case 16 (Regional Jet Corporation),,manual_ground_truth_index,Printed pages 79–86; PDF offset +4.; industry not extracted,
5f2574ae-9884-431a-a003-9f2b7b586ca6,Practice Case 17 (British Times),Booth/Harvard 2002.pdf,Booth,booth,2002,91,94,4,cases/Booth/Harvard 2002/practice-case-17-british-times.pdf,1.0,manual_override_harvard_2002,False,Financial Services,Profitability,,,,,"You're a new senior strategy associate and have just finished your orientation training. You are immediately assigned to our British Times team. 
 
The British Times is an upscale, highly respected newspaper. It is the most widely read newspaper in Great Britain, especially its very strong 
business",Practice Case 17 (British Times),,manual_ground_truth_index,Printed pages 87–90; PDF offset +4.,
d524b3eb-45aa-4a2d-b294-8bcac32e53a6,Practice Case 18 (Children Clothes E-Retailer),Booth/Harvard 2002.pdf,Booth,booth,2002,95,99,5,cases/Booth/Harvard 2002/practice-case-18-children-clothes-e-retailer.pdf,1.0,manual_override_harvard_2002,False,Retail / CPG,Growth,,,,,"The client's web site and some associated articles found on the Internet have provided the following information. 
 
• 
The client is a publicly traded company with a $3B market cap. The share price has risen from $15 to $45 in the past 12 months.  
• 
The client has 300 stores, mostly east of the M",Practice Case 18 (Children Clothes E-Retailer),,manual_ground_truth_index,Printed pages 91–95; PDF offset +4.,
3312eb73-71d5-472a-b1f7-de59873f7227,Practice Case 19 (Consumer Products),Booth/Harvard 2002.pdf,Booth,booth,2002,100,101,2,cases/Booth/Harvard 2002/practice-case-19-consumer-products.pdf,1.0,manual_override_harvard_2002,False,Retail / CPG,Profitability,,,,,"You talked at length with the President of the dot-com part of the company and this is what you learned: 
• 
This company now wants to sell directly to consumers through their Internet site. 
• 
Their current online business is nothing more than a small catalog and is not doing very well: sales and",Practice Case 19 (Consumer Products),,manual_ground_truth_index,Printed pages 96–97; PDF offset +4.,
045a9ba4-11bb-46cd-bc15-7128c29f679d,Practice Case 20 (The Video Store),Booth/Harvard 2002.pdf,Booth,booth,2002,102,105,4,cases/Booth/Harvard 2002/practice-case-20-the-video-store.pdf,1.0,manual_override_harvard_2002,False,Technology,Growth,,,,,,Practice Case 20 (The Video Store),,manual_ground_truth_index,Printed pages 98–101; PDF offset +4.,
b433c092-9a8e-42e3-a04f-5c04f9805e83,Practice Case 21 (The English Church),Booth/Harvard 2002.pdf,Booth,booth,2002,106,107,2,cases/Booth/Harvard 2002/practice-case-21-the-english-church.pdf,1.0,manual_override_harvard_2002,False,,,,,,,,Practice Case 21 (The English Church),,manual_ground_truth_index,Printed pages 102–103; PDF offset +4.; industry not extracted; case_type not extracted,
d82c13b2-cffd-48d2-b5fa-13e9796b4daf,Practice Case 22 (HBS as a Business),Booth/Harvard 2002.pdf,Booth,booth,2002,108,109,2,cases/Booth/Harvard 2002/practice-case-22-hbs-as-a-business.pdf,1.0,manual_override_harvard_2002,False,Media / Entertainment,Profitability,,,,,,Practice Case 22 (HBS as a Business),,manual_ground_truth_index,Printed pages 104–105; PDF offset +4.,
6f745104-80fb-41b7-9332-c9c31490512e,Practice Case 23 (Fast Food Restaurant),Booth/Harvard 2002.pdf,Booth,booth,2002,110,112,3,cases/Booth/Harvard 2002/practice-case-23-fast-food-restaurant.pdf,1.0,manual_override_harvard_2002,False,Technology,Investment,,,,,,Practice Case 23 (Fast Food Restaurant),,manual_ground_truth_index,Printed pages 106–108; PDF offset +4.,
19eab118-94e0-479b-8352-698d710d3eb9,Practice Case 24 (Automobile Producer),Booth/Harvard 2002.pdf,Booth,booth,2002,113,114,2,cases/Booth/Harvard 2002/practice-case-24-automobile-producer.pdf,1.0,manual_override_harvard_2002,False,Financial Services,Pricing,,,,,,Practice Case 24 (Automobile Producer),,manual_ground_truth_index,Printed pages 109–END; PDF offset +4.,
92fc7209-80b4-4d67-a3dd-86549277d6dc,Chicouver Cycle,Booth/Kellogg 2024.pdf,Booth,booth,2024,106,117,12,cases/Booth/Kellogg 2024/chicouver-cycle.pdf,1.0,manual_override_kellogg_2024,False,,Market Entry,,,,,"• Our client, Chicouver Cycle (pronounced “Chai-cover”), is a bikesharing startup. Like other bikeshare operators in cities around the 
world, Chicouver Cycle owns bicycles and rents them out to users one trip at a time.
• Chicouver Cycle wants to know how they should launch operations in the city o",Chicouver Cycle,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
d4ef9969-135b-4a74-8c02-bc0cbb25c639,Sosland Sports,Booth/Kellogg 2024.pdf,Booth,booth,2024,325,332,8,cases/Booth/Kellogg 2024/sosland-sports.pdf,1.0,manual_override_kellogg_2024,False,,Market Entry,,,,,"• Your client, Sosland (pronounced sauce-land) Sports, is an operator of squash centers in Sweden. The squash centers 
include sauna, spa, pool, gym and - of course - the squash courts!
• Due to the extreme success in Sweden the company is considering expanding to other countries in Europe, in parti",Sosland Sports,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
7e040162-0e64-4e8b-8fdc-41da3810cce1,Andrew's Simple Delights,Booth/Kellogg 2024.pdf,Booth,booth,2024,415,426,12,cases/Booth/Kellogg 2024/andrew-s-simple-delights.pdf,1.0,manual_override_kellogg_2024,False,,Profitability,,,,,"• Our client, Simple Delights, is a restaurant in Evanston, Illinois. They are an Asian-fusion restaurant and have been open for the last 
12 months.
• Customers in the area have called Simple Delights one of their favorite restaurants. They particularly love the restaurant’s crab 
rangoons, which s",Andrew's Simple Delights,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
f704d156-84fa-4a69-be8a-1246fc9a13ae,Pandora,Booth/Kellogg 2024.pdf,Booth,booth,2024,427,439,13,cases/Booth/Kellogg 2024/pandora.pdf,1.0,manual_override_kellogg_2024,False,,Market Entry,,,,,"• Our client, Pandora Coaching, is an admissions advisory firm.
• Pandora specializes in MBA coaching for business school applicants.
• Since the COVID pandemic, profits have stagnated, and the founders are considering changing Pandora’s business model and/or 
target customers.
• What are some steps",Pandora,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
d2ab04ba-4926-4b85-83d2-7327f10ce935,"Antidepressant Pricing (BCG, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,6,9,4,cases/Booth/MIT 2011/antidepressant-pricing-bcg-round-1.pdf,1.0,manual_override_mit_2011,False,Healthcare,Market Entry,,,,,,"Antidepressant Pricing (BCG, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 56–59; offset = printed - 50.",
64213939-4ccd-4595-b8f4-fe33a2558c0f,"Media and Operations (BCG, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,10,12,3,cases/Booth/MIT 2011/media-and-operations-bcg-round-1.pdf,1.0,manual_override_mit_2011,False,,Operations,,,,,,"Media and Operations (BCG, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 60–62; offset = printed - 50.; industry not extracted",
acd02316-095b-4f28-80b4-0be035adc29d,"Zippy Snowmobiles (McKinsey, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,13,16,4,cases/Booth/MIT 2011/zippy-snowmobiles-mckinsey-round-1.pdf,1.0,manual_override_mit_2011,False,wide problem,M&A,,,,,,"Zippy Snowmobiles (McKinsey, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 63–66; offset = printed - 50.",
a23f9727-35d0-4609-a4c5-b15ff5a20883,"Bicycle Part Manufacturer (Bain, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,17,19,3,cases/Booth/MIT 2011/bicycle-part-manufacturer-bain-round-1.pdf,1.0,manual_override_mit_2011,False,,Growth,,,,,,"Bicycle Part Manufacturer (Bain, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 67–69; offset = printed - 50.; industry not extracted",
62ac7197-e48b-43fd-82a9-ea087f9d269c,"Pharmacy in Supermarket (Bain, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,20,23,4,cases/Booth/MIT 2011/pharmacy-in-supermarket-bain-round-1.pdf,1.0,manual_override_mit_2011,False,Healthcare,Profitability,,,,,,"Pharmacy in Supermarket (Bain, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 70–73; offset = printed - 50.",
925bcea1-bd49-4b7f-883c-f44ea7456cfc,"Megabank Under-penetration (McKinsey, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,24,26,3,cases/Booth/MIT 2011/megabank-under-penetration-mckinsey-round-1.pdf,1.0,manual_override_mit_2011,False,,M&A,,,,,,"Megabank Under-penetration (McKinsey, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 74–76; offset = printed - 50.; industry not extracted",
375cc43e-32b8-40e3-9da3-1554a7c265f0,"Moldovian Coffins (McKinsey, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,27,30,4,cases/Booth/MIT 2011/moldovian-coffins-mckinsey-round-1.pdf,1.0,manual_override_mit_2011,False,Technology,Profitability,,,,,,"Moldovian Coffins (McKinsey, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 77–80; offset = printed - 50.",
8440c309-4928-4efa-9896-e50dfd4f2d8f,"Fast Food Probability (McKinsey, Mock Case)",Booth/MIT 2011.pdf,Booth,booth,2011,31,32,2,cases/Booth/MIT 2011/fast-food-probability-mckinsey-mock-case.pdf,1.0,manual_override_mit_2011,False,Retail / CPG,Profitability,,,,,"remain silent for ten seconds. And then offer minimal clues. If the candidate produces the 
correct answer, ask him if he is sure. Force the candidate to declare he is sure before moving on. 
Interviewer: Ok. Let's forget about costs. Let's talk about revenues. Over the past fifteen 
years, the numb","Fast Food Probability (McKinsey, Mock Case)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 81–82; offset = printed - 50.",
62410197-f26c-4f87-a6be-1cef260d28cf,"Always Fresh (BCG, Mock Case)",Booth/MIT 2011.pdf,Booth,booth,2011,33,36,4,cases/Booth/MIT 2011/always-fresh-bcg-mock-case.pdf,1.0,manual_override_mit_2011,False,Retail / CPG,Market Entry,,,,,,"Always Fresh (BCG, Mock Case)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 83–86; offset = printed - 50.",
6f16b438-f0c1-4f4e-a80a-9af40c4e76fe,"Learjet (Bain, Mock Case)",Booth/MIT 2011.pdf,Booth,booth,2011,37,40,4,cases/Booth/MIT 2011/learjet-bain-mock-case.pdf,1.0,manual_override_mit_2011,False,,Profitability,,,,,,"Learjet (Bain, Mock Case)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 87–90; offset = printed - 50.; industry not extracted",
42bee2d0-6072-4a3b-9832-5a8610a9c2bb,"Luxury Cruise (Booz, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,41,43,3,cases/Booth/MIT 2011/luxury-cruise-booz-round-1.pdf,1.0,manual_override_mit_2011,False,,Pricing,,,,,,"Luxury Cruise (Booz, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 91–93; offset = printed - 50.; industry not extracted",
5aac5d32-0c60-4110-a2dd-baa3b4faf349,"Rental Cars & Frequent Flyer Miles (BCG, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,44,46,3,cases/Booth/MIT 2011/rental-cars-frequent-flyer-miles-bcg-round-1.pdf,1.0,manual_override_mit_2011,False,Airlines / Transportation,Profitability,,,,,,"Rental Cars & Frequent Flyer Miles (BCG, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 94–96; offset = printed - 50.",
b4f81d47-6f2d-425b-baeb-beba57ca67cc,"Spanish Trains (McKinsey, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,47,49,3,cases/Booth/MIT 2011/spanish-trains-mckinsey-round-1.pdf,1.0,manual_override_mit_2011,False,"competitors, and competitive situation. Give the following",Operations,,,,,,"Spanish Trains (McKinsey, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 97–99; offset = printed - 50.",
b6f08270-b9ef-430b-ba25-b94c1f7e9044,"Store Tissue Label Manufacturer (BCG, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,50,51,2,cases/Booth/MIT 2011/store-tissue-label-manufacturer-bcg-round-1.pdf,1.0,manual_override_mit_2011,False,Retail / CPG,Growth,,,,,,"Store Tissue Label Manufacturer (BCG, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 100–101; offset = printed - 50.",
9bee67e4-adeb-4b3f-8692-28c32fada008,"Fruit Juice (Bain, Round 1)",Booth/MIT 2011.pdf,Booth,booth,2011,52,54,3,cases/Booth/MIT 2011/fruit-juice-bain-round-1.pdf,1.0,manual_override_mit_2011,False,Retail / CPG,Profitability,,,,,"Candidate: Before I dig deeper does the client have anything in their portfolio that 
could generate synergies? 
Interviewer: Yes, they own a low end soda and bottle water manufacturer makes private labels 
in US and Canada. The private labels are sold at retailers like Walmart and CostCo. 
Key Insi","Fruit Juice (Bain, Round 1)",,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; Printed pages 102–104; offset = printed - 50.",
